Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
2,1975,14,Chhattisgarh,Bastar,rice,458300.0,890.03,22.25075,10.68036,19.58066,10197518.725,4894808.988,8973816.477999998,25.0,80.0,6.5,1200.0,2.0,18.0
2,1975,14,Chhattisgarh,Bastar,maize,29400.0,1183.67,31.95909,14.20404,20.12239,939597.246,417598.776,591598.266,22.0,70.0,6.0,800.0,2.5,20.0
2,1975,14,Chhattisgarh,Bastar,chickpea,2100.0,380.95,6.8571,3.8095,6.8571,14399.91,7999.95,14399.91,20.0,60.0,6.5,600.0,1.5,16.0
2,1976,14,Chhattisgarh,Bastar,rice,459600.0,644.26,16.106499999999997,7.731119999999999,14.17372,7402547.3999999985,3553222.7519999994,6514241.711999999,25.0,80.0,6.5,1200.0,2.0,18.0
2,1976,14,Chhattisgarh,Bastar,maize,28700.0,1135.89,30.669030000000003,13.630680000000002,19.31013,880201.1610000001,391200.51600000006,554200.731,22.0,70.0,6.0,800.0,2.5,20.0
2,1976,14,Chhattisgarh,Bastar,chickpea,1400.0,285.71,5.142779999999999,2.8570999999999995,5.142779999999999,7199.891999999999,3999.939999999999,7199.891999999999,20.0,60.0,6.5,600.0,1.5,16.0
2,1977,14,Chhattisgarh,Bastar,rice,473400.0,909.17,22.72925,10.91004,20.00174,10760026.95,5164812.936,9468823.716,25.0,80.0,6.5,1200.0,2.0,18.0
2,1977,14,Chhattisgarh,Bastar,maize,29300.0,996.59,26.907930000000004,11.95908,16.942030000000003,788402.3490000002,350401.044,496401.4790000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1977,14,Chhattisgarh,Bastar,chickpea,2000.0,350.0,6.3,3.5,6.3,12600.0,7000.0,12600.0,20.0,60.0,6.5,600.0,1.5,16.0
2,1978,14,Chhattisgarh,Bastar,rice,490400.0,820.15,20.50375,9.8418,18.0433,10055038.999999998,4826418.72,8848434.319999998,25.0,80.0,6.5,1200.0,2.0,18.0
2,1978,14,Chhattisgarh,Bastar,maize,27600.0,1094.2,29.5434,13.130400000000002,18.6014,815397.8400000001,362399.04,513398.6400000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1978,14,Chhattisgarh,Bastar,chickpea,1700.0,352.94,6.352919999999999,3.5294,6.352919999999999,10799.963999999998,5999.98,10799.963999999998,20.0,60.0,6.5,600.0,1.5,16.0
2,1979,14,Chhattisgarh,Bastar,rice,497500.0,621.51,15.53775,7.45812,13.67322,7730030.625,3710414.7,6802426.95,25.0,80.0,6.5,1200.0,2.0,18.0
2,1979,14,Chhattisgarh,Bastar,maize,27000.0,1459.26,39.40002,17.51112,24.80742,1063800.54,472800.23999999993,669800.34,22.0,70.0,6.0,800.0,2.5,20.0
2,1979,14,Chhattisgarh,Bastar,chickpea,2100.0,285.71,5.142779999999999,2.8570999999999995,5.142779999999999,10799.837999999998,5999.909999999999,10799.837999999998,20.0,60.0,6.5,600.0,1.5,16.0
2,1980,14,Chhattisgarh,Bastar,rice,519400.0,754.33,18.85825,9.05196,16.59526,9794975.05,4701588.024,8619578.044,25.0,80.0,6.5,1200.0,2.0,18.0
2,1980,14,Chhattisgarh,Bastar,maize,28000.0,1082.14,29.21778,12.985680000000002,18.39638,818097.8400000001,363599.04,515098.64,22.0,70.0,6.0,800.0,2.5,20.0
2,1980,14,Chhattisgarh,Bastar,chickpea,1800.0,333.33,5.99994,3.3332999999999995,5.99994,10799.892,5999.939999999999,10799.892,20.0,60.0,6.5,600.0,1.5,16.0
2,1981,14,Chhattisgarh,Bastar,rice,523500.0,743.65,18.59125,8.9238,16.3603,9732519.375,4671609.3,8564617.049999999,25.0,80.0,6.5,1200.0,2.0,18.0
2,1981,14,Chhattisgarh,Bastar,maize,27000.0,1088.89,29.400030000000005,13.066680000000002,18.51113,793800.8100000002,352800.36000000004,499800.51,22.0,70.0,6.0,800.0,2.5,20.0
2,1981,14,Chhattisgarh,Bastar,chickpea,2000.0,400.0,7.2,4.0,7.2,14400.0,8000.0,14400.0,20.0,60.0,6.5,600.0,1.5,16.0
2,1982,14,Chhattisgarh,Bastar,rice,527700.0,705.7,17.6425,8.468399999999999,15.5254,9309947.25,4468774.68,8192753.58,25.0,80.0,6.5,1200.0,2.0,18.0
2,1982,14,Chhattisgarh,Bastar,maize,28000.0,1310.71,35.38917,15.72852,22.28207,990896.76,440398.56,623897.9600000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1982,14,Chhattisgarh,Bastar,chickpea,2300.0,434.78,7.82604,4.3478,7.82604,17999.892,9999.94,17999.892,20.0,60.0,6.5,600.0,1.5,16.0
2,1983,14,Chhattisgarh,Bastar,rice,538000.0,758.36,18.959,9.10032,16.68392,10199942.0,4895972.16,8975948.96,25.0,80.0,6.5,1200.0,2.0,18.0
2,1983,14,Chhattisgarh,Bastar,maize,29000.0,1344.83,36.31041,16.13796,22.86211,1053001.89,468000.84,663001.1900000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1983,14,Chhattisgarh,Bastar,chickpea,2200.0,409.09,7.363619999999999,4.0909,7.363619999999999,16199.963999999998,8999.98,16199.963999999998,20.0,60.0,6.5,600.0,1.5,16.0
2,1984,14,Chhattisgarh,Bastar,rice,533400.0,741.66,18.5415,8.89992,16.31652,9890036.1,4747217.328,8703231.768000001,25.0,80.0,6.5,1200.0,2.0,18.0
2,1984,14,Chhattisgarh,Bastar,maize,28800.0,1486.11,40.12497,17.833319999999997,25.26387,1155599.136,513599.6159999999,727599.4559999999,22.0,70.0,6.0,800.0,2.5,20.0
2,1984,14,Chhattisgarh,Bastar,chickpea,2400.0,416.67,7.50006,4.1667000000000005,7.50006,18000.144,10000.080000000002,18000.144,20.0,60.0,6.5,600.0,1.5,16.0
2,1985,14,Chhattisgarh,Bastar,rice,555400.0,1502.16,37.554,18.025920000000003,33.047520000000006,20857491.6,10011595.968000002,18354592.608000003,25.0,80.0,6.5,1200.0,2.0,18.0
2,1985,14,Chhattisgarh,Bastar,maize,28700.0,1128.92,30.480840000000004,13.547040000000004,19.191640000000003,874800.1080000001,388800.04800000007,550800.0680000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1985,14,Chhattisgarh,Bastar,chickpea,2300.0,434.78,7.82604,4.3478,7.82604,17999.892,9999.94,17999.892,20.0,60.0,6.5,600.0,1.5,16.0
2,1986,14,Chhattisgarh,Bastar,rice,556000.0,724.82,18.1205,8.69784,15.94604,10074998.0,4835999.04,8865998.24,25.0,80.0,6.5,1200.0,2.0,18.0
2,1986,14,Chhattisgarh,Bastar,maize,28000.0,1214.29,32.78583,14.571479999999998,20.64293,918003.24,408001.44,578002.0399999999,22.0,70.0,6.0,800.0,2.5,20.0
2,1986,14,Chhattisgarh,Bastar,chickpea,3000.0,333.33,5.99994,3.3332999999999995,5.99994,17999.82,9999.899999999998,17999.82,20.0,60.0,6.5,600.0,1.5,16.0
2,1987,14,Chhattisgarh,Bastar,rice,555000.0,688.29,17.20725,8.25948,15.14238,9550023.75,4584011.4,8404020.9,25.0,80.0,6.5,1200.0,2.0,18.0
2,1987,14,Chhattisgarh,Bastar,maize,28000.0,1214.29,32.78583,14.571479999999998,20.64293,918003.24,408001.44,578002.0399999999,22.0,70.0,6.0,800.0,2.5,20.0
2,1987,14,Chhattisgarh,Bastar,chickpea,3000.0,333.33,5.99994,3.3332999999999995,5.99994,17999.82,9999.899999999998,17999.82,20.0,60.0,6.5,600.0,1.5,16.0
2,1988,14,Chhattisgarh,Bastar,rice,572800.0,965.78,24.1445,11.58936,21.24716,13829969.6,6638385.408,12170373.248,25.0,80.0,6.5,1200.0,2.0,18.0
2,1988,14,Chhattisgarh,Bastar,maize,28600.0,1430.07,38.61189,17.16084,24.31119,1104300.0539999998,490800.024,695300.034,22.0,70.0,6.0,800.0,2.5,20.0
2,1988,14,Chhattisgarh,Bastar,chickpea,2700.0,407.41,7.333380000000001,4.0741000000000005,7.333380000000001,19800.126000000004,11000.070000000002,19800.126000000004,20.0,60.0,6.5,600.0,1.5,16.0
2,1989,14,Chhattisgarh,Bastar,rice,571700.0,952.77,23.81925,11.43324,20.96094,13617465.225,6536383.308,11983369.398,25.0,80.0,6.5,1200.0,2.0,18.0
2,1989,14,Chhattisgarh,Bastar,maize,28400.0,1926.06,52.00362,23.11272,32.74302,1476902.808,656401.248,929901.768,22.0,70.0,6.0,800.0,2.5,20.0
2,1989,14,Chhattisgarh,Bastar,chickpea,2400.0,416.67,7.50006,4.1667000000000005,7.50006,18000.144,10000.080000000002,18000.144,20.0,60.0,6.5,600.0,1.5,16.0
2,1990,14,Chhattisgarh,Bastar,rice,579000.0,970.47,24.261750000000003,11.64564,21.350340000000003,14047553.250000002,6742825.5600000005,12361846.86,25.0,80.0,6.5,1200.0,2.0,18.0
2,1990,14,Chhattisgarh,Bastar,maize,27500.0,1476.36,39.86172,17.71632,25.09812,1096197.3,487198.8,690198.2999999999,22.0,70.0,6.0,800.0,2.5,20.0
2,1990,14,Chhattisgarh,Bastar,chickpea,1900.0,473.68,8.52624,4.7368,8.52624,16199.856,8999.92,16199.856,20.0,60.0,6.5,600.0,1.5,16.0
2,1991,14,Chhattisgarh,Bastar,rice,582300.0,1072.13,26.80325,12.86556,23.58686,15607532.475,7491615.588,13734628.578000002,25.0,80.0,6.5,1200.0,2.0,18.0
2,1991,14,Chhattisgarh,Bastar,maize,27500.0,1483.64,40.05828,17.80368,25.22188,1101602.7000000002,489601.2,693601.7000000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1991,14,Chhattisgarh,Bastar,chickpea,1700.0,588.24,10.58832,5.8824,10.58832,18000.144,10000.08,18000.144,20.0,60.0,6.5,600.0,1.5,16.0
2,1992,14,Chhattisgarh,Bastar,rice,584400.0,912.56,22.814,10.95072,20.07632,13332501.599999998,6399600.767999999,11732601.408,25.0,80.0,6.5,1200.0,2.0,18.0
2,1992,14,Chhattisgarh,Bastar,maize,27500.0,1683.64,45.45828,20.20368,28.62188,1250102.7,555601.2,787101.7000000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1992,14,Chhattisgarh,Bastar,chickpea,1700.0,470.59,8.470619999999998,4.7059,8.470619999999998,14400.053999999998,8000.03,14400.053999999998,20.0,60.0,6.5,600.0,1.5,16.0
2,1993,14,Chhattisgarh,Bastar,rice,605300.0,997.36,24.934,11.96832,21.94192,15092550.2,7244424.096,13281444.176,25.0,80.0,6.5,1200.0,2.0,18.0
2,1993,14,Chhattisgarh,Bastar,maize,27200.0,1613.97,43.57719,19.36764,27.437490000000004,1185299.568,526799.8080000001,746299.7280000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1993,14,Chhattisgarh,Bastar,chickpea,2000.0,550.0,9.9,5.5,9.9,19800.0,11000.0,19800.0,20.0,60.0,6.5,600.0,1.5,16.0
2,1994,14,Chhattisgarh,Bastar,rice,609900.0,990.33,24.75825,11.88396,21.78726,15100056.675,7248027.204,13288049.874,25.0,80.0,6.5,1200.0,2.0,18.0
2,1994,14,Chhattisgarh,Bastar,maize,25500.0,1262.75,34.09425,15.153,21.46675,869403.3750000001,386401.5,547402.125,22.0,70.0,6.0,800.0,2.5,20.0
2,1994,14,Chhattisgarh,Bastar,chickpea,1900.0,631.58,11.36844,6.3158,11.36844,21600.036,12000.02,21600.036,20.0,60.0,6.5,600.0,1.5,16.0
2,1995,14,Chhattisgarh,Bastar,rice,619000.0,951.7,23.7925,11.4204,20.9374,14727557.5,7069227.600000001,12960250.6,25.0,80.0,6.5,1200.0,2.0,18.0
2,1995,14,Chhattisgarh,Bastar,maize,24700.0,1684.21,45.47367,20.21052,28.63157,1123199.649,499199.844,707199.779,22.0,70.0,6.0,800.0,2.5,20.0
2,1995,14,Chhattisgarh,Bastar,chickpea,2000.0,550.0,9.9,5.5,9.9,19800.0,11000.0,19800.0,20.0,60.0,6.5,600.0,1.5,16.0
2,1996,14,Chhattisgarh,Bastar,rice,644100.0,1040.99,26.02475,12.491880000000002,22.90178,16762541.475,8046019.908000001,14751036.498000002,25.0,80.0,6.5,1200.0,2.0,18.0
2,1996,14,Chhattisgarh,Bastar,maize,24400.0,1586.07,42.82389,19.03284,26.96319,1044902.916,464401.296,657901.8359999999,22.0,70.0,6.0,800.0,2.5,20.0
2,1996,14,Chhattisgarh,Bastar,chickpea,2000.0,600.0,10.8,6.0,10.8,21600.0,12000.0,21600.0,20.0,60.0,6.5,600.0,1.5,16.0
2,1997,14,Chhattisgarh,Bastar,rice,622800.0,730.57,18.26425,8.76684,16.07254,11374974.9,5459987.9520000005,10009977.912,25.0,80.0,6.5,1200.0,2.0,18.0
2,1997,14,Chhattisgarh,Bastar,maize,24500.0,1391.84,37.57968,16.70208,23.66128,920702.16,409200.96,579701.36,22.0,70.0,6.0,800.0,2.5,20.0
2,1997,14,Chhattisgarh,Bastar,chickpea,1400.0,642.86,11.57148,6.428599999999999,11.57148,16200.071999999998,9000.039999999999,16200.071999999998,20.0,60.0,6.5,600.0,1.5,16.0
2,1998,14,Chhattisgarh,Bastar,rice,627100.0,908.63,22.71575,10.90356,19.98986,14245046.825,6837622.476000001,12535641.206,25.0,80.0,6.5,1200.0,2.0,18.0
2,1998,14,Chhattisgarh,Bastar,maize,37100.0,1531.0,41.337,18.372,26.027,1533602.7,681601.2,965601.7,22.0,70.0,6.0,800.0,2.5,20.0
2,1998,14,Chhattisgarh,Bastar,chickpea,3100.0,548.39,9.871019999999998,5.483899999999999,9.871019999999998,30600.161999999997,17000.089999999997,30600.161999999997,20.0,60.0,6.5,600.0,1.5,16.0
2,1999,14,Chhattisgarh,Bastar,rice,628470.0,1075.95,26.89875,12.9114,23.6709,16905057.4125,8114427.558,14876450.523,25.0,80.0,6.5,1200.0,2.0,18.0
2,1999,14,Chhattisgarh,Bastar,maize,25000.0,1864.0,50.328,22.368,31.688,1258200.0,559200.0,792200.0000000001,22.0,70.0,6.0,800.0,2.5,20.0
2,1999,14,Chhattisgarh,Bastar,chickpea,1540.0,590.91,10.63638,5.9091,10.63638,16380.025199999998,9100.014,16380.025199999998,20.0,60.0,6.5,600.0,1.5,16.0
2,2000,14,Chhattisgarh,Bastar,rice,628030.0,834.2,20.855,10.0104,18.352400000000003,13097565.65,6286831.512,11525857.772000002,25.0,80.0,6.5,1200.0,2.0,18.0
2,2000,14,Chhattisgarh,Bastar,maize,24710.0,1552.0,41.904,18.624,26.384,1035447.84,460199.04,651948.64,22.0,70.0,6.0,800.0,2.5,20.0
2,2000,14,Chhattisgarh,Bastar,chickpea,1280.0,554.69,9.98442,5.5469,9.98442,12780.0576,7100.032,12780.0576,20.0,60.0,6.5,600.0,1.5,16.0
2,2000,14,Chhattisgarh,Bastar,cotton,60.0,166.67,4.500089999999999,2.00004,4.500089999999999,270.00539999999995,120.0024,270.00539999999995,28.0,65.0,6.0,700.0,3.0,22.0
2,2001,14,Chhattisgarh,Bastar,rice,633990.0,1454.52,36.363,17.45424,31.99944,23053778.37,11065813.6176,20287324.9656,25.0,80.0,6.5,1200.0,2.0,18.0
2,2001,14,Chhattisgarh,Bastar,maize,25060.0,944.93,25.51311,11.33916,16.06381,639358.5366,284159.3496,402559.0786,22.0,70.0,6.0,800.0,2.5,20.0
2,2001,14,Chhattisgarh,Bastar,chickpea,1420.0,788.73,14.19714,7.887300000000001,14.19714,20159.9388,11199.966,20159.9388,20.0,60.0,6.5,600.0,1.5,16.0
2,2001,14,Chhattisgarh,Bastar,cotton,90.0,222.22,5.99994,2.66664,5.99994,539.9946,239.9976,539.9946,28.0,65.0,6.0,700.0,3.0,22.0
2,2002,14,Chhattisgarh,Bastar,rice,623900.0,531.14,13.2785,6.373679999999999,11.68508,8284456.149999999,3976538.952,7290321.412,25.0,80.0,6.5,1200.0,2.0,18.0
2,2002,14,Chhattisgarh,Bastar,maize,25260.0,1424.78,38.46906,17.09736,24.22126,971728.4556,431879.3136,611829.0275999999,22.0,70.0,6.0,800.0,2.5,20.0
2,2002,14,Chhattisgarh,Bastar,chickpea,1100.0,654.55,11.7819,6.5455,11.7819,12960.09,7200.049999999999,12960.09,20.0,60.0,6.5,600.0,1.5,16.0
2,2002,14,Chhattisgarh,Bastar,cotton,70.0,142.86,3.85722,1.7143200000000005,3.85722,270.0054,120.00240000000002,270.0054,28.0,65.0,6.0,700.0,3.0,22.0
2,2003,14,Chhattisgarh,Bastar,rice,632580.0,1648.41,41.21025,19.78092,36.26502000000001,26068779.945,12513014.3736,22940526.351600006,25.0,80.0,6.5,1200.0,2.0,18.0
2,2003,14,Chhattisgarh,Bastar,maize,29480.0,1559.7,42.111900000000006,18.7164,26.5149,1241458.8120000002,551759.472,781659.252,22.0,70.0,6.0,800.0,2.5,20.0
2,2003,14,Chhattisgarh,Bastar,chickpea,1460.0,917.81,16.52058,9.1781,16.52058,24120.0468,13400.025999999998,24120.0468,20.0,60.0,6.5,600.0,1.5,16.0
2,2004,14,Chhattisgarh,Bastar,rice,635470.0,1241.05,31.02625,14.8926,27.3031,19716251.0875,9463800.522,17350300.957,25.0,80.0,6.5,1200.0,2.0,18.0
2,2004,14,Chhattisgarh,Bastar,maize,30190.0,1647.57,44.48439,19.77084,28.00869,1342983.7341,596881.6596,845582.3511000001,22.0,70.0,6.0,800.0,2.5,20.0
2,2004,14,Chhattisgarh,Bastar,chickpea,1390.0,683.45,12.3021,6.8345,12.3021,17099.918999999998,9499.955,17099.918999999998,20.0,60.0,6.5,600.0,1.5,16.0
2,2005,14,Chhattisgarh,Bastar,rice,635470.0,1241.05,31.02625,14.8926,27.3031,19716251.0875,9463800.522,17350300.957,25.0,80.0,6.5,1200.0,2.0,18.0
2,2005,14,Chhattisgarh,Bastar,maize,30190.0,1647.57,44.48439,19.77084,28.00869,1342983.7341,596881.6596,845582.3511000001,22.0,70.0,6.0,800.0,2.5,20.0
2,2005,14,Chhattisgarh,Bastar,chickpea,1390.0,683.45,12.3021,6.8345,12.3021,17099.918999999998,9499.955,17099.918999999998,20.0,60.0,6.5,600.0,1.5,16.0
2,2006,14,Chhattisgarh,Bastar,rice,546540.0,1530.61,38.26525,18.36732,33.67341999999999,20913489.735,10038475.0728,18403870.9668,25.0,80.0,6.5,1200.0,2.0,18.0
2,2006,14,Chhattisgarh,Bastar,maize,31150.0,1322.31,35.702369999999995,15.867719999999998,22.47927,1112128.8254999998,494279.478,700229.2605,22.0,70.0,6.0,800.0,2.5,20.0
2,2006,14,Chhattisgarh,Bastar,chickpea,1470.0,727.89,13.10202,7.2789,13.10202,19259.9694,10699.983,19259.9694,20.0,60.0,6.5,600.0,1.5,16.0
2,2007,14,Chhattisgarh,Bastar,rice,626070.0,1481.83,37.04575,17.781959999999998,32.60026,23193232.7025,11132751.697199998,20410044.7782,25.0,80.0,6.5,1200.0,2.0,18.0
2,2007,14,Chhattisgarh,Bastar,maize,32660.0,1818.43,49.09761,21.82116,30.91331,1603527.9426,712679.0855999999,1009628.7045999998,22.0,70.0,6.0,800.0,2.5,20.0
2,2007,14,Chhattisgarh,Bastar,chickpea,1530.0,928.1,16.7058,9.281,16.7058,25559.874,14199.93,25559.874,20.0,60.0,6.5,600.0,1.5,16.0
2,2008,14,Chhattisgarh,Bastar,rice,627780.0,1161.76,29.044,13.941119999999998,25.55872,18233242.32,8751956.313599998,16045253.241599998,25.0,80.0,6.5,1200.0,2.0,18.0
2,2008,14,Chhattisgarh,Bastar,maize,33410.0,1612.39,43.53453,19.34868,27.41063,1454488.6472999998,646439.3988000001,915789.1483,22.0,70.0,6.0,800.0,2.5,20.0
2,2008,14,Chhattisgarh,Bastar,chickpea,1460.0,739.73,13.31514,7.397299999999999,13.31514,19440.1044,10800.058,19440.1044,20.0,60.0,6.5,600.0,1.5,16.0
